"UMI_cellID","UMI_transID","target","x","y","z","tLLR_maxCellType","score_tLLR_maxCellType","SVM_class","transComp"
"c_1_51_238",495337,"REG1B",6403.7115518743,-4996.48030989644,4.8,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495338,"CPB1",6403.8317138941,-4996.48030989644,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495339,"ZNF197",6404.1926767869,-4996.48030989644,4.8,"Acinar.1",-0.023104343960151,1,"intraC"
"c_1_51_238",495340,"CPB1",6404.1926767869,-4996.48030989644,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495341,"CEL",6404.79396371927,-4996.48030989644,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495342,"SPINK1",6404.79396371927,-4996.48030989644,4.8,"Acinar.1",-0.0059743872601894,1,"intraC"
"c_1_51_238",495343,"GPR87",6404.91460257249,-4996.48030989644,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495344,"PSMB4",6405.63605152466,-4996.48030989644,4,"Acinar.1",-1.34758041303474,1,"intraC"
"c_1_51_238",495345,"PRSS1",6405.63605152466,-4996.48030989644,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495346,"TPRN",6403.59138985451,-4996.36014787664,0,"Acinar.1",-0.521996860307782,1,"intraC"
"c_1_51_238",495347,"HNRNPH3",6403.59138985451,-4996.36014787664,4.8,"Acinar.1",-1.01488843200467,1,"intraC"
"c_1_51_238",495348,"SLC38A8",6403.7115518743,-4996.36014787664,4,"Acinar.1",-2.8995302759727,1,"intraC"
"c_1_51_238",495349,"CNTN5",6403.7115518743,-4996.36014787664,0.8,"Acinar.1",-1.13571118335996,1,"intraC"
"c_1_51_238",495350,"ASAH1",6404.0725147671,-4996.36014787664,5.6,"Acinar.1",-1.81272426205445,1,"intraC"
"c_1_51_238",495351,"CPB1",6404.31283880669,-4996.36014787664,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495352,"REG1B",6404.31283880669,-4996.36014787664,4,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495353,"REG1B",6404.67380169948,-4996.36014787664,3.2,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495354,"PNLIP",6405.63605152466,-4996.36014787664,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495355,"CCDC69",6403.59138985451,-4996.23950902344,5.6,"Acinar.1",-0.942941375908788,1,"intraC"
"c_1_51_238",495356,"PNLIP",6403.95235274731,-4996.23950902344,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495357,"DYDC1",6404.31283880669,-4996.23950902344,0.8,"Acinar.1",-0.893706941505695,1,"intraC"
"c_1_51_238",495358,"CLPS",6404.67380169948,-4996.23950902344,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495359,"CSTPP1",6405.27508863187,-4996.23950902344,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495360,"CEBPD",6405.27508863187,-4996.23950902344,5.6,"Acinar.1",-1.22041924840381,1,"intraC"
"c_1_51_238",495361,"CPB1",6405.39572748507,-4996.23950902344,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495362,"PNLIP",6405.63605152466,-4996.23950902344,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495363,"REG1B",6403.59138985451,-4996.11934700365,2.4,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495364,"GADD45GIP1",6404.55363967969,-4996.11934700365,4.8,"Acinar.1",-0.937597612375919,1,"intraC"
"c_1_51_238",495365,"ADIPOR1",6404.67380169948,-4996.11934700365,3.2,"Acinar.1",-0.37797691476494,1,"intraC"
"c_1_51_238",495366,"SRSF4",6405.27508863187,-4996.11934700365,4,"Acinar.1",-0.783551635767257,1,"intraC"
"c_1_51_238",495367,"EIPR1",6405.51588950486,-4996.11934700365,4,"Acinar.1",-0.866208800508609,1,"intraC"
"c_1_51_238",495368,"CPAMD8",6405.63605152466,-4996.11934700365,5.6,"Acinar.1",-0.0227283108335081,1,"intraC"
"c_1_51_238",495369,"CPB1",6403.59138985451,-4995.99918498384,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495370,"CPB1",6403.59138985451,-4995.99918498384,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495371,"UBE2I",6403.8317138941,-4995.99918498384,0.8,"Acinar.1",-2.00006536153511,1,"intraC"
"c_1_51_238",495372,"GP2",6403.95235274731,-4995.99918498384,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495373,"CPAMD8",6404.0725147671,-4995.99918498384,0.8,"Acinar.1",-0.0227283108335081,1,"intraC"
"c_1_51_238",495374,"CPB1",6404.1926767869,-4995.99918498384,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495375,"GPR39",6404.43347765989,-4995.99918498384,0.8,"Acinar.1",-1.44931281709008,1,"intraC"
"c_1_51_238",495376,"CPB1",6404.55363967969,-4995.99918498384,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495377,"PRSS1",6404.55363967969,-4995.99918498384,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495378,"PRSS1",6404.55363967969,-4995.99918498384,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495379,"CPA1",6404.67380169948,-4995.99918498384,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495380,"CELA3A",6404.79396371927,-4995.99918498384,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495381,"CPA1",6403.59138985451,-4995.87902296406,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495382,"PNLIP",6403.7115518743,-4995.87902296406,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495383,"REG1B",6404.0725147671,-4995.87902296406,3.2,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495384,"PRSS3",6404.0725147671,-4995.87902296406,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495385,"REG1B",6404.0725147671,-4995.87902296406,4,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495386,"RPLP0",6404.43347765989,-4995.87902296406,1.6,"Acinar.1",-0.204553310037871,1,"intraC"
"c_1_51_238",495387,"SAMD14",6405.27508863187,-4995.87902296406,5.6,"Acinar.1",-1.09535029789608,1,"intraC"
"c_1_51_238",495388,"CPB1",6405.27508863187,-4995.87902296406,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495389,"PRSS1",6405.39572748507,-4995.87902296406,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495390,"SPINK1",6405.75621354445,-4995.87902296406,5.6,"Acinar.1",-0.0059743872601894,1,"intraC"
"c_1_51_238",495391,"REG1A",6403.95235274731,-4995.75838411085,5.6,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",495392,"B4GALT3",6404.1926767869,-4995.75838411085,4.8,"Acinar.1",-0.651954405277795,1,"intraC"
"c_1_51_238",495393,"CSNK2B",6404.91460257249,-4995.75838411085,4,"Acinar.1",-0.565035780805054,1,"intraC"
"c_1_51_238",495394,"CPA1",6405.15492661207,-4995.75838411085,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495395,"HPRT1",6405.27508863187,-4995.75838411085,3.2,"Acinar.1",-1.79325932197214,1,"intraC"
"c_1_51_238",495396,"CPB1",6405.39572748507,-4995.75838411085,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495397,"PRSS3",6405.63605152466,-4995.75838411085,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495398,"PRSS3",6405.63605152466,-4995.75838411085,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495399,"CPA1",6403.59138985451,-4995.63822209105,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495400,"REG1B",6403.7115518743,-4995.63822209105,5.6,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495401,"CPA1",6403.8317138941,-4995.63822209105,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495402,"RPLP0",6404.31283880669,-4995.63822209105,4,"Acinar.1",-0.204553310037871,1,"intraC"
"c_1_51_238",495403,"CPA1",6404.55363967969,-4995.63822209105,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495404,"GP2",6404.79396371927,-4995.63822209105,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495405,"SPCS2",6405.15492661207,-4995.63822209105,2.4,"Acinar.1",-0.313928373570896,1,"intraC"
"c_1_51_238",495406,"CPA1",6405.39572748507,-4995.63822209105,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495407,"PLA2G1B",6405.39572748507,-4995.63822209105,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495408,"RAB3GAP1",6405.39572748507,-4995.63822209105,3.2,"Acinar.1",-0.291922615091833,1,"intraC"
"c_1_51_238",495409,"GP2",6405.51588950486,-4995.63822209105,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495410,"GP2",6405.63605152466,-4995.63822209105,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495411,"CPB1",6403.59138985451,-4995.51806007126,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495412,"CELA2A",6403.95235274731,-4995.51806007126,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495413,"CPB1",6404.31283880669,-4995.51806007126,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495414,"PRSS1",6404.31283880669,-4995.51806007126,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495415,"RPS16",6404.55363967969,-4995.51806007126,2.4,"Acinar.1",-0.120394113500062,1,"intraC"
"c_1_51_238",495416,"POLR2M",6405.15492661207,-4995.51806007126,5.6,"Acinar.1",-1.05490574233967,1,"intraC"
"c_1_51_238",495417,"CTRC",6405.63605152466,-4995.51806007126,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",495418,"PNLIP",6403.8317138941,-4995.39789805146,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495419,"FCRL4",6403.8317138941,-4995.39789805146,1.6,"Acinar.1",-0.269606546940219,1,"intraC"
"c_1_51_238",495420,"CPB1",6404.1926767869,-4995.39789805146,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495421,"REG1A",6404.55363967969,-4995.39789805146,4.8,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",495422,"CPB1",6405.51588950486,-4995.39789805146,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495423,"CPB1",6405.63605152466,-4995.39789805146,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495424,"CPB1",6404.43347765989,-4995.27725919826,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495425,"CDV3",6404.67380169948,-4995.27725919826,5.6,"Acinar.1",-1.27053991775585,1,"intraC"
"c_1_51_238",495426,"RPL41",6404.79396371927,-4995.27725919826,4.8,"Acinar.1",-0.155245415148823,1,"intraC"
"c_1_51_238",495427,"PRSS1",6404.91460257249,-4995.27725919826,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495428,"PPARA",6404.91460257249,-4995.27725919826,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495429,"CPA1",6405.15492661207,-4995.27725919826,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495430,"GSTM5",6405.39572748507,-4995.27725919826,5.6,"Acinar.1",-0.205992713682816,1,"intraC"
"c_1_51_238",495431,"CPB1",6405.51588950486,-4995.27725919826,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495432,"AUNIP",6405.63605152466,-4995.27725919826,2.4,"Acinar.1",-1.28234002351098,1,"intraC"
"c_1_51_238",495433,"CELA3B",6405.87685239766,-4995.27725919826,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495434,"CPA1",6404.0725147671,-4995.15709717847,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495435,"PRSS1",6404.1926767869,-4995.15709717847,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495436,"CELA3B",6404.31283880669,-4995.15709717847,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495437,"SPTB",6404.43347765989,-4995.15709717847,4,"Acinar.1",-1.9692221258943,1,"intraC"
"c_1_51_238",495438,"ATP6V0C",6404.55363967969,-4995.15709717847,3.2,"Acinar.1",-1.08253572698228,1,"intraC"
"c_1_51_238",495439,"PRSS1",6404.55363967969,-4995.15709717847,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495440,"CPB1",6404.55363967969,-4995.15709717847,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495441,"PRSS1",6404.67380169948,-4995.15709717847,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495442,"CPA1",6404.79396371927,-4995.15709717847,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495443,"RPL8",6404.91460257249,-4995.15709717847,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495444,"RPL8",6404.91460257249,-4995.15709717847,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495445,"NSG2",6405.39572748507,-4995.15709717847,2.4,"Acinar.1",-2.85766942477149,1,"intraC"
"c_1_51_238",495446,"NSG2",6405.39572748507,-4995.15709717847,1.6,"Acinar.1",-2.85766942477149,1,"intraC"
"c_1_51_238",495447,"REG1A",6403.7115518743,-4995.03693515867,4.8,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",495448,"CELA2A",6403.7115518743,-4995.03693515867,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495449,"ATP6V0C",6404.55363967969,-4995.03693515867,4,"Acinar.1",-1.08253572698228,1,"intraC"
"c_1_51_238",495450,"REG1B",6404.79396371927,-4995.03693515867,1.6,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495451,"CPA1",6404.91460257249,-4995.03693515867,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495452,"CPB1",6405.15492661207,-4995.03693515867,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495453,"CPB1",6405.99701441746,-4995.03693515867,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495454,"CPB1",6405.99701441746,-4995.03693515867,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495455,"CELA3A",6403.59138985451,-4994.91677313888,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495456,"RPL9",6403.7115518743,-4994.91677313888,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495457,"CELA3A",6404.31283880669,-4994.91677313888,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495458,"CPB1",6404.79396371927,-4994.91677313888,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495459,"CELA3B",6404.79396371927,-4994.91677313888,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495460,"REG1A",6405.15492661207,-4994.91677313888,4.8,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",495461,"WDR77",6405.27508863187,-4994.91677313888,4.8,"Acinar.1",-1.36352332736494,1,"intraC"
"c_1_51_238",495462,"CEL",6405.39572748507,-4994.91677313888,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495463,"CEL",6405.39572748507,-4994.91677313888,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495464,"PRSS1",6405.63605152466,-4994.91677313888,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495465,"FKBP8",6405.63605152466,-4994.91677313888,5.6,"Acinar.1",-1.15749250981006,1,"intraC"
"c_1_51_238",495466,"PRSS1",6405.63605152466,-4994.91677313888,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495467,"GRB2",6405.75621354445,-4994.91677313888,1.6,"Acinar.1",-1.44749338185361,1,"intraC"
"c_1_51_238",495468,"CELA3A",6405.87685239766,-4994.91677313888,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495469,"CTRB1",6405.99701441746,-4994.91677313888,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495470,"PLA2G1B",6404.0725147671,-4994.79613428567,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495471,"ADIG",6404.0725147671,-4994.79613428567,5.6,"Acinar.1",-1.2653677470747,1,"intraC"
"c_1_51_238",495472,"PLA2G1B",6404.0725147671,-4994.79613428567,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495473,"ARPC4",6404.1926767869,-4994.79613428567,0.8,"Acinar.1",-1.94612057650322,1,"intraC"
"c_1_51_238",495474,"PRSS3",6404.43347765989,-4994.79613428567,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495475,"CELA3A",6404.43347765989,-4994.79613428567,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495476,"PRSS1",6405.63605152466,-4994.79613428567,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495477,"PRSS1",6405.75621354445,-4994.79613428567,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495478,"GRB2",6405.75621354445,-4994.79613428567,2.4,"Acinar.1",-1.44749338185361,1,"intraC"
"c_1_51_238",495479,"CELA2A",6406.11717643725,-4994.79613428567,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495480,"SLC35F6",6397.69772888366,-4994.67597226588,0.8,"Acinar.1",-2.14022936497181,1,"intraC"
"c_1_51_238",495481,"SLC35F6",6397.69772888366,-4994.67597226588,0,"Acinar.1",-2.14022936497181,1,"intraC"
"c_1_51_238",495482,"LYG2",6397.93805292325,-4994.67597226588,1.6,"Acinar.1",-0.972423788806642,1,"intraC"
"c_1_51_238",495483,"LYG2",6397.93805292325,-4994.67597226588,2.4,"Acinar.1",-0.972423788806642,1,"intraC"
"c_1_51_238",495484,"PRSS1",6399.62222853402,-4994.67597226588,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495485,"CARD8",6400.46431633939,-4994.67597226588,5.6,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",495486,"CELA3A",6403.47122783472,-4994.67597226588,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495487,"CELA3A",6397.93805292325,-4994.55581024608,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",495488,"CELA3A",6398.05869177645,-4994.55581024608,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495489,"CTNNB1",6399.02094160163,-4994.55581024608,5.6,"Acinar.1",-0.986383685026354,1,"intraC"
"c_1_51_238",495490,"CELA3A",6402.62914002933,-4994.55581024608,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",495491,"REG1A",6402.74930204912,-4994.55581024608,5.6,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",495492,"CELA3A",6403.35058898151,-4994.55581024608,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495493,"CELA3A",6397.93805292325,-4994.43564822629,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495494,"PLPPR4",6398.53981668905,-4994.43564822629,0.8,"Acinar.1",-1.70312294950335,1,"intraC"
"c_1_51_238",495495,"TMIE",6398.65997870884,-4994.43564822629,1.6,"Acinar.1",-1.32147439554941,1,"intraC"
"c_1_51_238",495496,"ACP2",6402.99010292213,-4994.43564822629,4.8,"Acinar.1",-1.0910150651061,1,"intraC"
"c_1_51_238",495497,"CPAMD8",6403.35058898151,-4994.43564822629,0.8,"Acinar.1",-0.0227283108335081,1,"intraC"
"c_1_51_238",495498,"CELA2A",6398.41917783583,-4994.31500937309,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495499,"RAB43",6399.7423905538,-4994.31500937309,4.8,"Acinar.1",-1.7335068332809,1,"intraC"
"c_1_51_238",495500,"PRSS1",6400.46431633939,-4994.31500937309,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",495501,"MAPK4",6400.70464037899,-4994.31500937309,0.8,"Acinar.1",-2.34942850610661,1,"intraC"
"c_1_51_238",495502,"MAPK4",6400.70464037899,-4994.31500937309,0,"Acinar.1",-2.34942850610661,1,"intraC"
"c_1_51_238",495503,"QARS1",6401.54672818436,-4994.31500937309,0,"Acinar.1",-1.76310219119433,1,"intraC"
"c_1_51_238",495504,"REG1A",6401.90721424374,-4994.31500937309,4,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",495505,"ACP2",6403.11026494193,-4994.31500937309,5.6,"Acinar.1",-1.0910150651061,1,"intraC"
"c_1_51_238",495506,"NPC2",6397.69772888366,-4994.19484735329,3.2,"Acinar.1",-2.70568610981626,1,"intraC"
"c_1_51_238",495507,"ZNF524",6397.93805292325,-4994.19484735329,1.6,"Acinar.1",-0.659989721376585,1,"intraC"
"c_1_51_238",495508,"RPL21",6398.17885379624,-4994.19484735329,5.6,"Acinar.1",-0.0794946581143456,1,"intraC"
"c_1_51_238",495509,"PNLIP",6398.41917783583,-4994.19484735329,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495510,"ETFRF1",6398.78014072863,-4994.19484735329,1.6,"Acinar.1",-1.56137706062701,1,"intraC"
"c_1_51_238",495511,"CARD8",6398.78014072863,-4994.19484735329,0.8,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",495512,"OR2T8",6399.26126564122,-4994.19484735329,4,"Acinar.1",-2.70374844518643,1,"intraC"
"c_1_51_238",495513,"C2CD3",6401.66689020415,-4994.19484735329,0.8,"Acinar.1",-0.975669086965272,1,"intraC"
"c_1_51_238",495514,"CARD8",6402.74930204912,-4994.19484735329,4,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",495515,"CELA3B",6397.33676599086,-4994.0746853335,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495516,"CPAMD8",6397.45692801066,-4994.0746853335,4.8,"Acinar.1",-0.0227283108335081,1,"intraC"
"c_1_51_238",495517,"PPP2R2C",6397.57756686387,-4994.0746853335,3.2,"Acinar.1",-1.58696341147467,1,"intraC"
"c_1_51_238",495518,"PPP2R2C",6397.57756686387,-4994.0746853335,2.4,"Acinar.1",-1.58696341147467,1,"intraC"
"c_1_51_238",495519,"NPC2",6397.69772888366,-4994.0746853335,4,"Acinar.1",-2.70568610981626,1,"intraC"
"c_1_51_238",495520,"SRP19",6397.81789090345,-4994.0746853335,4.8,"Acinar.1",-0.242502130971269,1,"intraC"
"c_1_51_238",495521,"SRP19",6397.81789090345,-4994.0746853335,5.6,"Acinar.1",-0.242502130971269,1,"intraC"
"c_1_51_238",495522,"CELA3A",6398.05869177645,-4994.0746853335,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495523,"SPINK1",6398.17885379624,-4994.0746853335,0.8,"Acinar.1",-0.0059743872601894,1,"intraC"
"c_1_51_238",495524,"SPINK1",6398.17885379624,-4994.0746853335,1.6,"Acinar.1",-0.0059743872601894,1,"intraC"
"c_1_51_238",495525,"B4GALT7",6399.14110362142,-4994.0746853335,5.6,"Acinar.1",-1.03319546482343,1,"intraC"
"c_1_51_238",495526,"B4GALT7",6399.14110362142,-4994.0746853335,4.8,"Acinar.1",-1.03319546482343,1,"intraC"
"c_1_51_238",495527,"RAB11B",6399.8625525736,-4994.0746853335,5.6,"Acinar.1",-1.03584474684542,1,"intraC"
"c_1_51_238",495528,"RABGEF1",6399.98319142681,-4994.0746853335,4.8,"Acinar.1",-0.955556227075816,1,"intraC"
"c_1_51_238",495529,"PRSS1",6400.82480239877,-4994.0746853335,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",495530,"UBALD2",6401.18576529157,-4994.0746853335,4,"Acinar.1",-0.625885848039294,1,"intraC"
"c_1_51_238",495531,"CPA1",6402.50897800954,-4994.0746853335,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495532,"CARD8",6402.86946406892,-4994.0746853335,4,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",495533,"CELA3B",6402.99010292213,-4994.0746853335,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495534,"CELA3B",6402.99010292213,-4994.0746853335,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495535,"TMEM121",6403.11026494193,-4994.0746853335,4,"Acinar.1",-0.672581264333306,1,"intraC"
"c_1_51_238",495536,"CELA3B",6403.11026494193,-4994.0746853335,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495537,"GP2",6403.35058898151,-4994.0746853335,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",495538,"PRSS1",6397.21660397107,-4993.95452331369,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",495539,"FAM174C",6397.21660397107,-4993.95452331369,2.4,"Acinar.1",-0.0408885864016639,1,"intraC"
"c_1_51_238",495540,"TNS3",6397.33676599086,-4993.95452331369,1.6,"Acinar.1",-1.12895314130206,1,"intraC"
"c_1_51_238",495541,"SPINK1",6397.57756686387,-4993.95452331369,1.6,"Acinar.1",-0.0059743872601894,1,"intraC"
"c_1_51_238",495542,"PRSS1",6400.34367748619,-4993.95452331369,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",495543,"UBALD2",6401.30592731136,-4993.95452331369,4.8,"Acinar.1",-0.625885848039294,1,"intraC"
"c_1_51_238",495544,"ANKEF1",6401.54672818436,-4993.95452331369,3.2,"Acinar.1",-0.968631520386293,1,"intraC"
"c_1_51_238",495545,"PODXL",6401.54672818436,-4993.95452331369,4.8,"Acinar.1",-1.13509890830367,1,"intraC"
"c_1_51_238",495546,"ANKEF1",6401.66689020415,-4993.95452331369,2.4,"Acinar.1",-0.968631520386293,1,"intraC"
"c_1_51_238",495547,"C2CD3",6401.90721424374,-4993.95452331369,0,"Acinar.1",-0.975669086965272,1,"intraC"
"c_1_51_238",495548,"CPA1",6402.50897800954,-4993.95452331369,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",495549,"REG1A",6403.11026494193,-4993.95452331369,0.8,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",495550,"RPS5",6403.11026494193,-4993.95452331369,1.6,"Acinar.1",-0.041283373465788,1,"intraC"
"c_1_51_238",495551,"MAP1S",6397.21660397107,-4993.83388446049,0.8,"Acinar.1",-2.31941982188823,1,"intraC"
"c_1_51_238",495552,"REG1B",6397.33676599086,-4993.83388446049,3.2,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495553,"REG1B",6397.45692801066,-4993.83388446049,0.8,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495554,"REG1B",6397.57756686387,-4993.83388446049,0,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",495555,"SYNPO",6398.17885379624,-4993.83388446049,5.6,"Acinar.1",-1.42512078650327,1,"intraC"
"c_1_51_238",495556,"EEF1A1",6398.17885379624,-4993.83388446049,3.2,"Acinar.1",-0.137840377672117,1,"intraC"
"c_1_51_238",495557,"EEF1A1",6398.17885379624,-4993.83388446049,2.4,"Acinar.1",-0.137840377672117,1,"intraC"
"c_1_51_238",495558,"XPO1",6399.14110362142,-4993.83388446049,5.6,"Acinar.1",-2.2625543731084,1,"intraC"
"c_1_51_238",495559,"RABGEF1",6399.98319142681,-4993.83388446049,4,"Acinar.1",-0.955556227075816,1,"intraC"
"c_1_51_238",495560,"TRAPPC3L",6400.46431633939,-4993.83388446049,0,"Acinar.1",-0.75924080178291,1,"intraC"
"c_1_51_238",495561,"CPA1",6401.06560327178,-4993.83388446049,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",495562,"CARD8",6401.54672818436,-4993.83388446049,3.2,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",495563,"CARD8",6401.54672818436,-4993.83388446049,4,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",495564,"PRSS1",6402.38833915633,-4993.83388446049,0.8,"Acinar.1",0,1,"intraC"
