,cluster_id,annot_label,annot_label_with_cluster,annot_path,annot_level,annot_status,annot_stop_reason,annot_confidence,annot_score,annot_raw_score,annot_branch_supported_raw_score,annot_margin,annot_best_any_level_label,annot_best_any_level_score,annot_low_evidence,annot_low_absolute_support,annot_deeper_level_unresolved,annot_branch_conflict,annot_decision_label,annot_decision_path,annot_decision_level,annot_decision_score,annot_decision_raw_score,annot_decision_branch_supported_raw_score,annot_backoff_applied,annot_backoff_steps,annot_backoff_reason,annot_best_any_level_raw_score,annot_primary_compartment,annot_secondary_compartment,annot_primary_compartment_score,annot_secondary_compartment_score,annot_top_level_gap,annot_mixed_compartment,annot_parent_mixing,annot_mixed_primary,annot_mixed_secondary,annot_best_any_level_top_branch,annot_final_top_branch,annot_second_best_call,annot_second_best_call_score,annot_final_call_margin,annot_path_margin,annot_malignant_name,annot_malignant_label,annot_malignant_label_concise,annot_malignant_status_program,annot_malignant_status_label,annot_malignant_state_label,annot_malignant_modifier_labels,annot_malignant_status,annot_malignant_tumor_status_pass,annot_malignant_reason,annot_malignant_score,annot_malignant_decision_score,annot_malignant_status_score,annot_malignant_raw_score,annot_malignant_core_status_score,annot_malignant_core_status_raw_score,annot_malignant_combined_status_score,annot_malignant_combined_status_raw_score,annot_malignant_state_support_score,annot_malignant_state_support_programs,annot_malignant_status_program_count,annot_malignant_status_group_count,annot_malignant_status_decision_source,annot_malignant_label_raw_score,annot_malignant_specificity_score,annot_malignant_program_robust_zscore,annot_malignant_margin,annot_malignant_second_name,annot_malignant_second_score,annot_malignant_competition_group,annot_malignant_reporting_role,annot_malignant_program_report_on_lineages,annot_malignant_specific,annot_malignant_mixed,annot_malignant_positive_programs,annot_malignant_strong_programs,annot_malignant_status_programs,annot_malignant_state_programs,annot_malignant_modifier_programs,annot_malignant_positive_groups,annot_malignant_multigroup_positive,annot_malignant_markers_present,annot_malignant_markers_total,annot_malignant_markers_detection_support_fraction,annot_integrated_normal_state,annot_integrated_malignant_state,annot_malignant_normal_raw_delta,annot_malignant_normal_raw_delta_pass,annot_malignant_normal_status_score_delta,annot_malignant_normal_decision_score_delta,annot_malignant_reporting_blocked,annot_malignant_reporting_blocked_reason,annot_malignant_global_blocked,annot_malignant_program_lineage_blocked,annot_malignant_program_lineage_matched,annot_integrated_label,annot_integrated_status,annot_integrated_reason,annot_integrated_source
10,2,Stem/TA-like,Stem_TA_like_2,Intestinal epithelial > Stem/TA-like,2,assigned,leaf_reached,high,2.438123715900286,0.43093571879148806,0.43093571879148806,2.3992048810028432,Stem/TA-like,5.448905711563483,False,False,False,False,Stem/TA-like,Intestinal epithelial > Stem/TA-like,2,2.438123715900286,0.43093571879148806,0.43093571879148806,False,0,,0.43093571879148806,Intestinal epithelial,Endothelial,2.7293470491727474,-2.084228655731916,4.813575704904663,False,False,,,Intestinal epithelial,Intestinal epithelial,CD8 T cell,0.03891883489744288,2.3992048810028432,,goblet_mucinous_like,transformed_goblet_mucinous_like,transformed_goblet_mucinous_like,core_transformation,transformed,goblet_mucinous_like,,strong,True,malignant_status_pass_state_specific,1.518136023445575,1.518136023445575,0.6997872194414312,0.5821276441144565,0.6497872194414311,0.5821276441144565,0.6997872194414312,0.5821276441144565,0.05,wnt_stem_like;goblet_mucinous_like,3,3,status_core,0.5172037370098436,3.0195344530991717,5.532440799882903,2.3355518105941777,wnt_stem_like,-0.8174157871486026,colon_subtype,state,,True,False,core_transformation;epithelial_tumor_stress;stemlike_transformation;wnt_stem_like;goblet_mucinous_like,core_transformation;stemlike_transformation;wnt_stem_like;goblet_mucinous_like,core_transformation;stemlike_transformation,wnt_stem_like;goblet_mucinous_like,,core_transformation;stemlike_transformation;colon_subtype,True,5.0,5.0,1.0,strong,strong,0.15119192532296843,True,-1.738336496458855,-0.9199876924547112,False,,False,False,True,tumor_like_transformed_goblet_mucinous_like.Stem/TA-like,tumor_like,malignant_flag_over_normal,combined
11,19,Stem/TA-like,Stem_TA_like_19,Intestinal epithelial > Stem/TA-like,2,assigned,leaf_reached,high,1.2097809616875332,0.4559314025839548,0.4559314025839548,1.2179506268183131,Intestinal epithelial,3.4071115351291406,False,False,False,False,Stem/TA-like,Intestinal epithelial > Stem/TA-like,2,1.2097809616875332,0.4559314025839548,0.4559314025839548,False,0,,0.49136654626436516,Intestinal epithelial,Endothelial,3.4071115351291406,-2.2301093684481645,5.637220903577305,False,False,,,Intestinal epithelial,Intestinal epithelial,CD8 T cell,-0.008169665130779895,1.2179506268183131,,goblet_mucinous_like,transformed_goblet_mucinous_like,transformed_goblet_mucinous_like,core_transformation,transformed,goblet_mucinous_like,,strong,True,malignant_status_pass_state_specific,2.6020019379709263,2.6020019379709263,0.76831523623225,0.6546867207164999,0.7183152362322499,0.6546867207164999,0.76831523623225,0.6546867207164999,0.05,wnt_stem_like;goblet_mucinous_like,3,3,status_core,0.8042484115395924,5.298632227617928,7.840028286500809,4.326641448309516,wnt_stem_like,-1.7246395103385899,colon_subtype,state,,True,False,core_transformation;epithelial_tumor_stress;stemlike_transformation;cycling;wnt_stem_like;goblet_mucinous_like,core_transformation;stemlike_transformation;wnt_stem_like;goblet_mucinous_like,core_transformation;stemlike_transformation,wnt_stem_like;goblet_mucinous_like,,core_transformation;stemlike_transformation;colon_subtype,True,5.0,5.0,1.0,strong,strong,0.1987553181325451,True,-0.4414657254552833,1.392220976283393,False,,False,False,True,tumor_like_transformed_goblet_mucinous_like.Stem/TA-like,tumor_like,malignant_flag_over_normal,combined
12,3,Stem/TA-like,Stem_TA_like_3,Intestinal epithelial > Stem/TA-like,2,assigned,leaf_reached,high,0.9522429673485128,0.3351936130471889,0.3351936130471889,0.9490338337598789,Intestinal epithelial,3.0632976776319154,False,False,False,False,Stem/TA-like,Intestinal epithelial > Stem/TA-like,2,0.9522429673485128,0.3351936130471889,0.3351936130471889,False,0,,0.5247632172656167,Intestinal epithelial,Endothelial,3.0632976776319154,-2.3392454992825535,5.4025431769144685,False,False,,,Intestinal epithelial,Intestinal epithelial,CD8 T cell,0.0032091335886338546,0.9490338337598789,,goblet_mucinous_like,transformed_goblet_mucinous_like,transformed_goblet_mucinous_like,core_transformation,transformed,goblet_mucinous_like,,strong,True,malignant_status_pass_state_specific,1.5302753762165506,1.5302753762165506,0.6779052868676033,0.5938934477260538,0.6279052868676033,0.5938934477260538,0.6779052868676033,0.5938934477260538,0.05,wnt_stem_like;goblet_mucinous_like,3,3,status_core,0.5734148367057554,2.9655661854827438,5.984328752445753,2.2477053531258075,wnt_stem_like,-0.7174299769092568,colon_subtype,state,,True,False,core_transformation;epithelial_tumor_stress;stemlike_transformation;cycling;wnt_stem_like;goblet_mucinous_like,core_transformation;stemlike_transformation;wnt_stem_like;goblet_mucinous_like,core_transformation;stemlike_transformation,wnt_stem_like;goblet_mucinous_like,,core_transformation;stemlike_transformation;colon_subtype,True,5.0,5.0,1.0,strong,strong,0.25869983467886487,True,-0.27433768048090945,0.5780324088680379,False,,False,False,True,tumor_like_transformed_goblet_mucinous_like.Stem/TA-like,tumor_like,malignant_flag_over_normal,combined
13,16,Fibroblast,Fibroblast_16,Fibroblast,1,assigned,leaf_reached,high,1.9174137797073898,2.10597962898756,2.10597962898756,1.5885824616420225,Fibroblast,1.6345650057871346,False,False,False,False,Fibroblast,Fibroblast,1,1.9174137797073898,2.10597962898756,2.10597962898756,False,0,,2.10597962898756,Fibroblast,Mural,1.6345650057871346,-1.6345650057871346,3.269130011574269,False,False,,,Fibroblast,Fibroblast,Monocyte,0.32883131806536725,1.5885824616420225,,emt_mesenchymal_transition,emt_mesenchymal,emt_mesenchymal,,,emt_mesenchymal,,weak,False,malignant_state_positive_without_status,0.8558251441134019,0.8558251441134019,-0.04218776856267281,-0.04440817743439243,-0.04218776856267281,-0.04440817743439243,-0.04218776856267281,-0.04440817743439243,0.0,,0,0,no_status_evidence,0.4649727332477079,1.5213468293113317,1.5213468293113317,,,,emt_mesenchymal,state,,False,False,emt_mesenchymal_transition,emt_mesenchymal_transition,,emt_mesenchymal_transition,,emt_mesenchymal,False,14.0,14.0,0.9285714285714286,strong,weak,-2.150387806421952,True,-1.9596015482700626,-1.0615886355939879,False,,False,False,True,Fibroblast,resolved,normal_dominant,normal
14,22,Mast cell,Mast_cell_22,Immune > Mast cell,2,assigned,leaf_reached,high,11.042386667554489,2.621824818191809,2.621824818191809,10.004824987619916,Mast cell,23.673229441598508,False,False,False,False,Mast cell,Immune > Mast cell,2,11.042386667554489,2.621824818191809,2.621824818191809,False,0,,2.621824818191809,Immune,Fibroblast,0.7020124876501893,-0.6781659147653668,1.3801784024155561,False,False,,,Immune,Immune,Plasma cell,1.0375616799345737,10.004824987619916,,stress_ifn,stress_ifn,stress_ifn,,,,,weak,False,malignant_support_weak,0.039072405181829126,0.039072405181829126,-0.2501089080719431,-0.2632725348125717,-0.2501089080719431,-0.2632725348125717,-0.2501089080719431,-0.2632725348125717,0.0,,0,0,no_status_evidence,0.015008363988360224,0.5008438430086689,0.5008438430086689,,,,stress_ifn,modifier,,False,False,,,,,,,False,6.0,6.0,1.0,strong,weak,-2.885097353004381,True,-11.292495575626432,-11.00331426237266,False,,False,False,True,Mast cell,resolved,normal_dominant,normal
15,13,Absorptive-like,Absorptive_like_13,Intestinal epithelial > Absorptive-like,2,assigned,leaf_reached,high,1.2908291919027144,0.13410724526100704,0.13410724526100704,1.2709330406215282,Absorptive-like,3.025912111865275,False,False,False,False,Absorptive-like,Intestinal epithelial > Absorptive-like,2,1.2908291919027144,0.13410724526100704,0.13410724526100704,False,0,,0.13410724526100704,Intestinal epithelial,Endothelial,2.8278986899905565,-2.286103878320074,5.11400256831063,False,False,,,Intestinal epithelial,Intestinal epithelial,CD8 T cell,0.01989615128118623,1.2709330406215282,,wnt_stem_like,transformed_wnt_stem_like,transformed_wnt_stem_like,core_transformation,transformed,wnt_stem_like,,strong,True,malignant_status_pass_state_specific,0.4984289416949409,0.4984289416949409,1.122988802084694,0.9729888020846941,1.072988802084694,0.9729888020846941,1.122988802084694,0.9729888020846941,0.05,wnt_stem_like,3,3,status_core,0.4930817682171834,0.506449701911577,1.9028415623441823,,,,colon_subtype,state,,True,False,core_transformation;epithelial_tumor_stress;stemlike_transformation;emt_mesenchymal_transition;wnt_stem_like,core_transformation;epithelial_tumor_stress;wnt_stem_like,core_transformation;epithelial_tumor_stress,wnt_stem_like,,core_transformation;tumor_epithelial_stress;colon_subtype,True,5.0,5.0,1.0,strong,strong,0.838881556823687,True,-0.1678403898180203,-0.7924002502077735,False,,False,False,True,tumor_like_transformed_wnt_stem_like.Absorptive-like,tumor_like,malignant_flag_over_normal,combined
16,1,Fibroblast,Fibroblast_1,Fibroblast,1,assigned,leaf_reached,high,2.2018140509212745,2.4592083105967593,2.4592083105967593,1.918623225770114,Fibroblast,1.8157226614080473,False,False,False,False,Fibroblast,Fibroblast,1,2.2018140509212745,2.4592083105967593,2.4592083105967593,False,0,,2.4592083105967593,Fibroblast,Mural,1.8157226614080473,-1.8157226614080473,3.6314453228160946,False,False,,,Fibroblast,Fibroblast,Pericyte,0.28319082515116056,1.918623225770114,,emt_mesenchymal_transition,emt_mesenchymal,emt_mesenchymal,,,emt_mesenchymal,,weak,False,malignant_state_positive_without_status,0.9189625206406917,0.9189625206406917,-0.04999745444561186,-0.05262889941643353,-0.04999745444561186,-0.05262889941643353,-0.04999745444561186,-0.05262889941643353,0.0,,0,0,no_status_evidence,0.4802189824906175,1.5770778278658029,1.5770778278658029,,,,emt_mesenchymal,state,,False,False,emt_mesenchymal_transition,emt_mesenchymal_transition,,emt_mesenchymal_transition,,emt_mesenchymal,False,14.0,14.0,1.0,strong,weak,-2.511837210013193,True,-2.251811505366886,-1.2828515302805827,False,,False,False,True,Fibroblast,resolved,normal_dominant,normal
17,17,Unresolved,Unresolved_17,Unresolved,0,stopped_at_parent,below_absolute_support,none,,,,,Absorptive-like,4.9210909879973865,True,False,False,False,Unresolved,Unresolved,0,,,,False,0,,0.09853660771255554,Endothelial,Immune,1.4104706654718955,-1.4104706654718955,2.820941330943791,False,False,,,Intestinal epithelial,Unresolved,Absorptive-like,1.9987524134358967,,,cycling,cycling,cycling,,,,,weak,False,malignant_support_weak,2.5369985255925647,2.5369985255925647,-0.00010021929041926642,-0.00011135476713251824,-0.00010021929041926642,-0.00011135476713251824,-0.00010021929041926642,-0.00011135476713251824,0.0,,0,0,no_status_evidence,0.1597482886382314,6.102873881024064,6.102873881024064,,,,proliferation,modifier,,False,False,cycling,,,,,,False,6.0,6.0,1.0,none,weak,-0.00011135476713251824,True,,,False,,False,False,True,Unresolved,resolved,normal_only,normal
18,21,Plasma cell,Plasma_cell_21,Immune > B cell > Plasma cell,3,assigned,leaf_reached,high,5.6131044837766115,2.3151134176027437,2.3151134176027437,5.129164632045753,Plasma cell,10.560091083037413,False,False,False,False,Plasma cell,Immune > B cell > Plasma cell,3,5.6131044837766115,2.3151134176027437,2.3151134176027437,False,0,,2.3151134176027437,Immune,Endothelial,0.09032303684324006,-0.0702512508780756,0.16057428772131566,False,False,,,Immune,Immune,Fibroblast,0.4839398517308587,5.129164632045753,,stress_ifn,stress_ifn,stress_ifn,,,,,weak,False,malignant_support_weak,0.0025618560374406855,0.0025618560374406855,-0.18230987347224964,-0.20256652608027736,-0.18230987347224964,-0.20256652608027736,-0.18230987347224964,-0.20256652608027736,0.0,,0,0,no_status_evidence,0.0019050292580356694,0.21675972679366268,0.21675972679366268,,,,stress_ifn,modifier,,False,False,,,,,,,False,6.0,6.0,0.8333333333333334,strong,weak,-2.517679943683021,True,-5.795414357248861,-5.610542627739171,False,,False,False,True,Plasma cell,resolved,normal_dominant,normal
19,9,Fibroblast,Fibroblast_9,Fibroblast,1,assigned,leaf_reached,high,0.5847886083353384,0.9003777579724429,0.9003777579724429,0.4141885863869882,Treg,1.1189090276559095,False,False,False,True,Fibroblast,Fibroblast,1,0.5847886083353384,0.9003777579724429,0.9003777579724429,False,0,,0.025255618597821033,Fibroblast,Mural,0.11140488387968171,-0.11140488387968171,0.22280976775936343,False,False,,,Immune,Fibroblast,Capillary endothelial,0.17060002194835025,0.4141885863869882,,stress_ifn,stress_ifn,stress_ifn,,,,,weak,False,malignant_support_weak,0.002003564727747592,0.002003564727747592,-0.08622660022907339,-0.08622660022907339,-0.08622660022907339,-0.08622660022907339,-0.08622660022907339,-0.08622660022907339,0.0,,0,0,no_status_evidence,0.0014071351091188798,0.2059652365227005,0.2059652365227005,,,,stress_ifn,modifier,,False,False,,,,,,,False,6.0,6.0,1.0,strong,weak,-0.9866043582015163,True,-0.6710152085644118,-0.5827850436075909,False,,False,False,True,Fibroblast,resolved,normal_dominant,normal
