cluster,cluster_expr,clusterprime_expr,gene,cluster_prop,clusterprime_prop,ncells,typ,fold_change,fold_change_prop
epithelial,0.131976184210558,0.0879174622214386,ACLY,0.182533351061472,0.0492468989958653,45126,celltype,1.50113732671387,3.70649431300837
epithelial,0.186067508804296,0.113387564186851,ACO2,0.202942871072109,0.0589043118724158,45126,celltype,1.64098691191282,3.44529737503215
epithelial,0.134770123172707,0.0608615203703243,ACOT11,0.150002216017374,0.0297696396928529,45126,celltype,2.21437325838512,5.03876491502805
epithelial,0.016744072260625,0.0278658872098517,ACOT12,0.0249301954527324,0.0133195510927348,45126,celltype,0.600880644299217,1.87169937478829
epithelial,0.115727455989798,0.0958923682217156,ACOT13,0.14814076142357,0.0446839929119906,45126,celltype,1.20684740752487,3.31529820343825
epithelial,0.195552053483322,0.1494200330232,ACOT7,0.21606169392368,0.0723124630832841,45126,celltype,1.30874053181985,2.98789011895275
epithelial,0.0548612032133176,0.0534072874863283,ACOT8,0.0774498072064885,0.0268458357944477,45126,celltype,1.02722317113299,2.88498401761463
epithelial,0.0664274181967436,0.0671075211610529,ACOT9,0.0964632362717724,0.0385262847017129,45126,celltype,0.989865473309957,2.50382919138537
epithelial,0.0818052596990054,0.0430847439103708,ACOX1,0.113061206399858,0.0251181334908447,45126,celltype,1.89870595190689,4.50117865808254
epithelial,0.0880020169076619,0.0868533215410571,ACOX2,0.108629171652706,0.0412728883638512,45126,celltype,1.01322569299853,2.63197406236896
epithelial,0.038237354588528,0.0549084811886136,ACOX3,0.0530514559234144,0.0290756054341406,45126,celltype,0.696383395803293,1.82460365420702
epithelial,0.0554544460166349,0.0601726369337886,ACP3,0.0690954217081062,0.0275251033668045,45126,celltype,0.921589095017633,2.51026929081167
epithelial,0.044866899569283,0.213791597170676,ACP5,0.0634002570580153,0.0944034258712345,45126,celltype,0.209862783023528,0.671588519938808
epithelial,0.0283521001336979,0.0471380015666938,ACSBG1,0.0392013473385631,0.0214412285883048,45126,celltype,0.601470134315803,1.82831628220902
epithelial,0.131058849333851,0.132290235912149,ACSF3,0.16110446305899,0.0636444181925576,45126,celltype,0.990691780313133,2.53132116899184
epithelial,0.0579294738246422,0.113816790017057,ACSL1,0.0834330541151443,0.0581069108092144,45126,celltype,0.508971249461181,1.43585423752924
epithelial,0.182909021456973,0.108348504090278,ACSL3,0.217834507822541,0.0543709391612522,45126,celltype,1.68815456191781,4.00645107814843
epithelial,0.0736918740900396,0.132685573421408,ACSL4,0.101870318663298,0.0663467217956291,45126,celltype,0.555387237586071,1.53542354326253
epithelial,0.298553758681827,0.0562963562556074,ACSL5,0.332424766210167,0.0296367395156527,45126,celltype,5.30325190721539,11.2166443287257
epithelial,0.0256616483689644,0.0401451764590253,ACSM2A,0.0331959402561716,0.0164796219728293,45126,celltype,0.639221212420285,2.01436296966661
epithelial,0.0823259910147969,0.0699176239952868,ACSM3,0.103598812214688,0.0304046072061429,45126,celltype,1.1774712341533,3.4073392730348
epithelial,0.115493816752541,0.0918167580947748,ACSS1,0.150068696538581,0.0448316597755464,45126,celltype,1.25787295423049,3.34738212437177
epithelial,0.188985844472152,0.0706419700711092,ACSS2,0.206244736958738,0.0355877141169522,45126,celltype,2.67526293904199,5.7953915298115
epithelial,0.0484369937079248,0.0874208712702185,ACSS3,0.0647520276558968,0.0475930301240402,45126,celltype,0.554066700596083,1.3605359332477
epithelial,0.240140093989635,1.19802828410884,ACTA2,0.255794885431902,0.298213230950975,45126,celltype,0.200446097287482,0.857758338274245
epithelial,0.0666586301406854,0.396232921020854,ACTG2,0.0836989761999734,0.12346426461902,45126,celltype,0.168230923288621,0.677920663588351
epithelial,0.0797687090190863,0.0535722457257168,ACTL6A,0.111332712848469,0.027259303012404,45126,celltype,1.48899318926244,4.08420981262097
epithelial,0.135560875467023,0.171704254576593,ACTN1,0.191552541771927,0.104134672179563,45126,celltype,0.789502134360644,1.83946938865498
