cell_ID,best_class_tmajor,best_score_tmajor,cd8t,cd4t,celltype_thresh,celltype_granular,best_score_granular,best_score_thresh,best_class_t4minor,best_score_t4minor,cd4_naive,cd4_tem,cd4_tcm,cd4_th1,cd4_th2,cd4_th17,cd4_treg,best_class_t8minor,best_score_t8minor,cd8_naive,cd8_tem,cd8_tcm,cd8_cytotoxic,cd8_exhausted
c_1_17_1490,cd8t,0.999990754810774,0.999990754810774,9.24518922635082e-06,cd8t,cd8_exhausted,0.705685764184069,0.999990754810774,cd4_th2,4.47226182651781e-06,5.79698129321406e-08,2.0011356879645e-07,3.86305121169629e-10,8.97756434608541e-11,4.47226182651781e-06,3.77050937296744e-07,4.13731700004304e-06,cd8_exhausted,0.705685764184069,1.82517048228697e-07,6.22516801498364e-05,3.13396556211067e-10,0.29424255611611,0.705685764184069
c_1_17_1493,cd8t,0.664835865546094,0.664835865546094,0.335164134453906,tmajor,cd8_exhausted,0.343267240613715,0.664835865546094,cd4_th1,0.13615100072634,0.00925043411524272,0.0869191549287849,0.0204085031662972,0.13615100072634,0.000527568980737883,0.0794380201262199,0.00246945241028351,cd8_exhausted,0.343267240613715,0.000304021353426538,0.312209531839927,1.99186397848505e-06,0.00905307987504741,0.343267240613715
c_1_17_1494,cd8t,0.999382223155181,0.999382223155181,0.000617776844818443,cd8t,cd8_exhausted,0.432452240267473,0.999382223155181,cd4_tem,0.000286178216281504,4.65549670748462e-06,0.000286178216281504,5.64169806618592e-06,0.000258052108308278,1.49036435827793e-05,3.27085237811597e-05,1.56371580910524e-05,cd8_exhausted,0.432452240267473,0.000292274280282743,0.337401390257182,1.26168181189196e-06,0.229235056668431,0.432452240267473
c_1_17_1496,cd8t,0.999986417555836,0.999986417555836,1.35824441640025e-05,cd8t,cd8_exhausted,0.716096923048016,0.999986417555836,cd4_treg,9.24407660483573e-06,2.27511301939643e-07,2.14995550429551e-09,1.26522990127773e-10,9.37288229359432e-09,3.90185690946194e-06,1.97349986977217e-07,9.24407660483573e-06,cd8_exhausted,0.716096923048016,5.15713004329268e-08,1.40008539358177e-07,1.29146744884751e-09,0.283889301636512,0.716096923048016
c_1_17_1506,cd8t,0.999998794666617,0.999998794666617,1.20533338343425e-06,cd8_cytotoxic,cd8_cytotoxic,0.837543962235794,0.837543962235794,cd4_th1,8.21915415725722e-07,4.900382218017e-09,2.10891597995776e-07,6.32636248973535e-09,8.21915415725722e-07,5.97442573470363e-09,1.15526674109201e-07,3.97985251610998e-08,cd8_cytotoxic,0.837543962235794,2.07768955208171e-06,0.0363330707676652,2.44743691364873e-09,0.837543962235794,0.126119681526168
c_1_17_1514,cd4t,0.986707848827566,0.013292151172434,0.986707848827566,cd4t,cd4_tem,0.634142991989365,0.986707848827566,cd4_tem,0.634142991989365,0.00120947599097758,0.634142991989365,0.252301358418283,0.0625180997396909,3.84498858979928e-09,1.74999458652899e-10,0.0365359186692622,cd8_naive,0.0074121224473235,0.0074121224473235,0.000887859077634587,0.00496630547246556,1.4822512188499e-07,2.57159498885031e-05
c_1_17_1524,cd4t,0.995562783311614,0.00443721668838601,0.995562783311614,cd4t,cd4_treg,0.478801789841041,0.995562783311614,cd4_treg,0.478801789841041,0.00376343650034103,0.231912215106456,0.0198955978662574,0.012125213136341,0.243503155993769,0.00556137486740913,0.478801789841041,cd8_tcm,0.00231068578387734,0.00147414126843898,2.63622155965222e-06,0.00231068578387734,0.000571690217704137,7.80631968059014e-05
c_1_17_1549,cd8t,0.999998871896471,0.999998871896471,1.12810352904037e-06,cd8t,cd8_tem,0.374489512873537,0.999998871896471,cd4_tem,1.03130361258748e-06,8.16871228888996e-10,1.03130361258748e-06,9.2343001169474e-08,4.80058381763265e-11,3.09498476704943e-11,2.7145704061169e-09,8.46517962564444e-10,cd8_tem,0.374489512873537,0.00372755818534006,0.374489512873537,4.5361440059881e-06,0.296844624540746,0.324932640152842
c_1_17_1579,cd4t,0.998987542971524,0.00101245702847664,0.998987542971524,cd4t,cd4_tem,0.539066242419039,0.998987542971524,cd4_tem,0.539066242419039,0.0038929423265128,0.539066242419039,0.00742539896168472,0.401255484461458,0.0274216215148698,0.0144627417051694,0.00546311158278854,cd8_cytotoxic,0.000971247175878515,2.09370250356848e-08,3.72133579180407e-05,2.41118718075749e-10,0.000971247175878515,3.97531653632515e-06
c_1_17_1581,cd8t,0.928675090077131,0.928675090077131,0.0713249099228688,cd8t,cd8_exhausted,0.743093388942538,0.928675090077131,cd4_naive,0.0675975433809524,0.0675975433809524,0.00144758318138946,0.00127359169872418,0.000344461004971264,0.000497962854582869,2.46951703065086e-08,0.000163743107078188,cd8_exhausted,0.743093388942538,0.180328915103777,0.000754149550016956,0.00445612843743391,4.25080433661323e-05,0.743093388942538
c_1_17_1588,cd4t,0.997698937606705,0.00230106239329496,0.997698937606705,cd4t,cd4_tem,0.497052342387338,0.997698937606705,cd4_tem,0.497052342387338,0.000695648646110142,0.497052342387338,3.98157723451608e-05,7.84473188700065e-06,0.268701447775262,1.20814222500129e-06,0.231200630151537,cd8_tem,0.00127269544762756,1.16257462085819e-07,0.00127269544762756,5.10716052030553e-12,0.000241879115479377,0.000786371567618777
c_1_17_1596,cd8t,0.847768664498839,0.847768664498839,0.152231335501161,cd8t,cd8_cytotoxic,0.49975469654729,0.847768664498839,cd4_tem,0.143936373674238,0.00110995298164008,0.143936373674238,0.00320754912526383,0.000330072317513009,0.000345738984901085,0.00294760890617688,0.000354039511428853,cd8_cytotoxic,0.49975469654729,1.28999405012412e-05,0.00381656629278551,9.1767293513736e-09,0.49975469654729,0.344184492541533
c_1_17_16,cd4t,0.99664043054167,0.00335956945833056,0.99664043054167,cd4t,cd4_treg,0.789283394947369,0.99664043054167,cd4_treg,0.789283394947369,0.0694764368294892,0.0114683728442783,0.00117193962887011,0.00136337113545809,0.123792025386626,8.48897695786058e-05,0.789283394947369,cd8_exhausted,0.00285020084006114,0.000321916017276926,7.06937345697949e-08,8.22113005029339e-07,0.000186559794252897,0.00285020084006114
c_1_17_1607,cd4t,0.999392704032819,0.000607295967181305,0.999392704032819,cd4_treg,cd4_treg,0.866766960602879,0.866766960602879,cd4_treg,0.866766960602879,0.0110416278243934,0.000221564613279385,0.000137134672751522,0.00279171059954462,0.113082864954564,0.00535084076540757,0.866766960602879,cd8_exhausted,0.00048855353783589,1.47310363098565e-08,5.76809145762727e-09,1.10617951096897e-09,0.000118720824038137,0.00048855353783589
c_1_17_1645,cd8t,0.999753391563031,0.999753391563031,0.000246608436968998,cd8t,cd8_cytotoxic,0.521817215941608,0.999753391563031,cd4_tem,0.000146862535947813,7.47659584458815e-06,0.000146862535947813,3.48047327637254e-05,9.510379914851e-06,2.88122944454973e-05,1.70198608727615e-05,2.12203717976109e-06,cd8_cytotoxic,0.521817215941608,0.00112182869764666,0.30966869633675,0.00408401745298673,0.521817215941608,0.163061633134039
c_1_17_1654,cd4t,0.996568750220262,0.00343124977973884,0.996568750220262,cd4_treg,cd4_treg,0.894030252454852,0.894030252454852,cd4_treg,0.894030252454852,0.000651348125524915,0.000178215177332047,1.78896500332322e-05,8.23162741706866e-05,0.0892075866837934,0.0124011418545549,0.894030252454852,cd8_exhausted,0.00314511107708327,9.66698283069324e-07,4.01358006219593e-07,1.20684892221117e-08,0.000284758577877051,0.00314511107708327
c_1_17_1681,cd8t,0.999970091566488,0.999970091566488,2.99084335122473e-05,cd8t,cd8_cytotoxic,0.431476104382488,0.999970091566488,cd4_tem,2.82304491003493e-05,7.42471456210398e-09,2.82304491003493e-05,1.23221548260988e-07,1.49261585899138e-06,3.41958660694059e-10,3.27955778591813e-08,2.15847535636907e-08,cd8_cytotoxic,0.431476104382488,0.000536956721137363,0.3980252183529,4.63589766968882e-07,0.431476104382488,0.169931348520196
c_1_17_1684,cd4t,0.947060452850209,0.0529395471497911,0.947060452850209,cd4_tcm,cd4_tcm,0.860710919768323,0.860710919768323,cd4_tcm,0.860710919768323,0.0860264632791928,2.17268754118819e-06,0.860710919768323,3.16739499797502e-16,0.00027395306905643,9.3573330158316e-06,3.75867130789946e-05,cd8_exhausted,0.031745055863293,0.00456479441177408,0.000234211327746632,0.0163954068509082,7.86960692372857e-08,0.031745055863293
c_1_17_1685,cd8t,0.999999833831266,0.999999833831266,1.66168733197918e-07,cd8t,cd8_tem,0.588510491221989,0.999999833831266,cd4_tcm,7.9736036167868e-08,1.23473315454247e-12,7.56832198591001e-08,7.9736036167868e-08,9.38145782740964e-09,9.03353593383201e-14,9.86424391174178e-10,3.80269883852186e-10,cd8_tem,0.588510491221989,4.65389593451156e-05,0.588510491221989,1.99000051020257e-13,0.286300411440023,0.12514239220971
c_1_17_1686,cd8t,0.999836992772421,0.999836992772421,0.000163007227579579,cd8t,cd8_naive,0.406174513610048,0.999836992772421,cd4_tem,0.000152244790474751,8.19234187922956e-06,0.000152244790474751,9.70541308683361e-07,7.70754771820707e-08,2.89282464555398e-16,1.50495083811287e-06,1.75276013304763e-08,cd8_naive,0.406174513610048,0.406174513610048,0.329801024568707,0.0184266385552836,0.233429052663002,0.0120057633753798
c_1_17_1692,cd8t,0.999924463185227,0.999924463185227,7.55368147734087e-05,cd8t,cd8_cytotoxic,0.703304409321152,0.999924463185227,cd4_th1,4.65388252142578e-05,1.42700171819944e-08,3.36124031751444e-06,2.51582108132443e-07,4.65388252142578e-05,2.52478364698635e-05,1.02948868919827e-07,2.01117775386562e-08,cd8_cytotoxic,0.703304409321152,1.79838545747297e-06,0.288783305634508,2.11562998982052e-12,0.703304409321152,0.00783494984199356
c_1_17_1695,cd4t,0.997093595738861,0.00290640426113848,0.997093595738861,cd4t,cd4_th17,0.666765947176262,0.997093595738861,cd4_th17,0.666765947176262,0.0204245987107785,0.00463443401093167,0.0723781287218107,4.53374843937924e-08,0.160327809315496,0.666765947176262,0.0725626324660986,cd8_tcm,0.00147865626444188,0.000259320140971204,7.97254157217384e-08,0.00147865626444188,3.61991368025258e-05,0.00113214899350715
c_1_17_1698,cd4t,0.999247344673259,0.000752655326741386,0.999247344673259,cd4_th1,cd4_th1,0.967908149071647,0.967908149071647,cd4_th1,0.967908149071647,0.00882945403158866,0.000853952644807247,0.00595513589710371,0.967908149071647,0.00231764037825957,1.8438326854559e-05,0.0133645743229981,cd8_cytotoxic,0.000650810791146029,3.11628218557226e-07,3.54448572301297e-07,3.33703042295628e-06,0.000650810791146029,9.78414283815412e-05
c_1_17_1702,cd4t,0.995329797170602,0.00467020282939821,0.995329797170602,cd4t,cd4_tem,0.32749919778664,0.995329797170602,cd4_tem,0.32749919778664,0.217834023674206,0.32749919778664,0.260164676970383,0.121175468155907,0.0464327419951942,0.0178621756814063,0.00436151290686615,cd8_naive,0.00212801475785433,0.00212801475785433,2.55416807607815e-05,0.000551954913959339,4.55497809671023e-06,0.00196013649872705
c_1_17_1708,cd8t,0.999629674054208,0.999629674054208,0.000370325945791815,cd8t,cd8_exhausted,0.38708323926785,0.999629674054208,cd4_th1,0.000198661855262322,1.80281823931107e-06,0.000128948949150595,1.71705370905487e-06,0.000198661855262322,8.47289111190115e-06,2.80578245428393e-05,2.66455377579151e-06,cd8_exhausted,0.38708323926785,0.000163780393776356,0.29579105350653,3.81427493658369e-06,0.316587786611115,0.38708323926785
c_1_17_1719,cd4t,0.990044598463843,0.00995540153615675,0.990044598463843,cd4_treg,cd4_treg,0.989872636211734,0.989872636211734,cd4_treg,0.989872636211734,2.741845663556e-08,1.42071313282004e-12,1.11544428879333e-10,1.79744961217852e-07,0.000171754928534813,4.71931095023692e-11,0.989872636211734,cd8_exhausted,0.00953810057972807,2.38077344526357e-06,3.08766585414002e-05,8.20846774699993e-07,0.00038322267766731,0.00953810057972807
c_1_17_1734,cd8t,0.999445607541984,0.999445607541984,0.000554392458016139,cd8t,cd8_exhausted,0.537061131328186,0.999445607541984,cd4_tem,0.000361989656918378,2.33468468883347e-05,0.000361989656918378,1.3893957770065e-05,1.04202747934294e-05,3.67706919819012e-05,8.83738448170416e-05,1.9597184846989e-05,cd8_exhausted,0.537061131328186,0.000141454034246359,0.350680105063989,8.57830167694616e-06,0.111554338813885,0.537061131328186
c_1_17_1736,cd8t,0.999999931011852,0.999999931011852,6.89881479465695e-08,cd8t,cd8_cytotoxic,0.657629938192441,0.999999931011852,cd4_tem,6.88691564415361e-08,4.33595624549024e-14,6.88691564415361e-08,1.77885793771943e-11,9.81001764893601e-11,1.08139771419645e-22,2.64096210934428e-12,4.18427494938433e-13,cd8_cytotoxic,0.657629938192441,2.80496178893648e-06,0.109967062229521,9.89144286204479e-15,0.657629938192441,0.232400125628091
c_1_17_1749,cd4t,0.998081865554798,0.00191813444520137,0.998081865554798,cd4t,cd4_th2,0.726595383213363,0.998081865554798,cd4_th2,0.726595383213363,0.204057759016596,6.7863438642058e-05,0.0295153364031405,0.0115453367028714,0.726595383213363,1.36588532332312e-06,0.0262988208948616,cd8_exhausted,0.00114687329508777,3.94947592132992e-05,1.9207181311897e-07,6.10656264397174e-05,0.000670508692647456,0.00114687329508777
c_1_17_1782,cd8t,0.999999999999556,0.999999999999556,4.44244506188157e-13,cd8_cytotoxic,cd8_cytotoxic,0.984564539253011,0.984564539253011,cd4_tem,2.35135842422428e-13,1.01402302739039e-14,2.35135842422428e-13,4.37242286497022e-15,1.59222057976143e-13,2.1635140133612e-15,3.11338943808963e-14,2.0765442564546e-15,cd8_cytotoxic,0.984564539253011,8.32168838280931e-07,0.00301588508160874,4.24040504987403e-09,0.984564539253011,0.0124187392556927
c_1_17_1794,cd4t,0.998191530981696,0.00180846901830461,0.998191530981696,cd4_tcm,cd4_tcm,0.922337098555549,0.922337098555549,cd4_tcm,0.922337098555549,0.00294581867449336,0.0191583308770114,0.922337098555549,0.00132118302578374,0.000168097554746365,0.0169983695109987,0.0352626327831135,cd8_tem,0.00166751356140233,1.74708210411729e-05,0.00166751356140233,1.34750349693687e-06,0.0001207102973394,1.42683502476336e-06
c_1_17_182,cd4t,0.916056614326702,0.0839433856732981,0.916056614326702,cd4t,cd4_tem,0.418321392293045,0.916056614326702,cd4_tem,0.418321392293045,0.0449552975551735,0.418321392293045,0.151922827941551,0.167290295510963,0.0696851063850531,0.0487216410490933,0.0151600535918233,cd8_cytotoxic,0.0574301482320049,0.000753953589515107,0.00452498633409627,5.15512408794141e-05,0.0574301482320049,0.0211827462768024
c_1_17_1828,cd8t,0.999992777481762,0.999992777481762,7.22251823814148e-06,cd8t,cd8_cytotoxic,0.539840897491663,0.999992777481762,cd4_tem,2.95279239092094e-06,4.85518203290145e-08,2.95279239092094e-06,3.37681463084291e-07,1.23054634160453e-06,1.23103032290005e-09,2.46277951569616e-06,1.88935676183638e-07,cd8_cytotoxic,0.539840897491663,1.91485864911851e-06,0.0140230555545572,4.4445756615024e-11,0.539840897491663,0.446126909532446
c_1_17_185,cd8t,0.999996140392072,0.999996140392072,3.85960792849393e-06,cd8t,cd8_exhausted,0.492616912874676,0.999996140392072,cd4_th1,2.57587186959996e-06,2.74557102755477e-08,1.22140692621678e-06,2.84501447496427e-09,2.57587186959996e-06,3.87236359976305e-14,9.3157766354996e-11,3.19352114366879e-08,cd8_exhausted,0.492616912874676,0.000594723645351923,0.386287124212592,3.28595992841413e-06,0.120494093699522,0.492616912874676
c_1_17_1851,cd4t,0.561768857028189,0.438231142971811,0.561768857028189,tmajor,cd4_naive,0.317332231243326,0.561768857028189,cd4_naive,0.317332231243326,0.317332231243326,0.00335348459004102,0.236140786324481,0.00442872629321849,0.000283986283392611,1.87063334678014e-05,0.0002109359602622,cd8_naive,0.241959772514173,0.241959772514173,0.000318321176393024,0.195509217743922,0.000439683313020042,4.14822430293308e-06
c_1_17_1863,cd4t,0.782296480352166,0.217703519647834,0.782296480352166,tmajor,cd4_th2,0.579404639718421,0.782296480352166,cd4_th2,0.579404639718421,0.00421634977032799,0.164072201413102,0.015327145708164,9.84628703093801e-21,0.579404639718421,0.0108051456434504,0.00847099809870115,cd8_cytotoxic,0.211170401227857,1.31859511477564e-05,7.91478211005746e-05,1.46443852506796e-06,0.211170401227857,0.00643932020920446
c_1_17_19,cd4t,0.999523434921599,0.000476565078400418,0.999523434921599,cd4t,cd4_th2,0.535083730399151,0.999523434921599,cd4_th2,0.535083730399151,8.89594131092377e-05,5.5258245415004e-05,3.24824586228088e-05,0.0448205692035,0.535083730399151,0.0110131297115186,0.408429305490283,cd8_exhausted,0.000465186084411403,1.04591724916725e-07,8.08416050239812e-10,1.35174180650755e-09,1.12722421062415e-05,0.000465186084411403
c_1_17_191,cd4t,0.585327578269912,0.414672421730088,0.585327578269912,tmajor,cd4_treg,0.309494990776988,0.585327578269912,cd4_treg,0.309494990776988,0.00554661856376545,0.00071309800788364,0.0190851744478724,2.61451495019255e-06,0.0885261289130272,0.161958953045425,0.309494990776988,cd8_tcm,0.235829325353353,0.142457342376918,0.000556658012162341,0.235829325353353,0.000542281460813444,0.035286814526841
c_1_17_195,cd4t,0.998306204431053,0.00169379556894684,0.998306204431053,cd4t,cd4_treg,0.624135496568093,0.998306204431053,cd4_treg,0.624135496568093,0.00713014116600673,0.00343244980170673,0.00211191246158526,0.00243295273805209,0.353593063385811,0.0054701883097981,0.624135496568093,cd8_exhausted,0.00134296636082498,3.82834679813028e-07,0.000100975147849079,3.59865980260193e-06,0.000245872565790373,0.00134296636082498
c_1_17_198,cd8t,0.999751966466316,0.999751966466316,0.000248033533684231,cd8t,cd8_naive,0.424060627838434,0.999751966466316,cd4_th1,0.000134790687773112,1.24572799884268e-06,7.85480957380409e-05,3.72967737834264e-06,0.000134790687773112,2.91150368553231e-05,5.47429382199492e-08,5.49565002350516e-07,cd8_naive,0.424060627838434,0.424060627838434,0.182463125516376,0.331094531015411,0.0621326576579747,1.0244381199915e-06
c_1_17_199,cd8t,0.999990045081635,0.999990045081635,9.95491836544836e-06,cd8t,cd8_tem,0.417408565718611,0.999990045081635,cd4_th1,4.6737801517512e-06,8.65427676452814e-09,4.44472960064336e-06,1.91519122705932e-08,4.6737801517512e-06,4.02264320942582e-07,3.73361523062219e-07,3.2976580013869e-08,cd8_tem,0.417408565718611,0.000224674677189527,0.417408565718611,4.73158297963862e-09,0.382280377457724,0.200076422496528
c_1_17_200,cd4t,0.763552216033214,0.236447783966786,0.763552216033214,tmajor,cd4_treg,0.486714493389874,0.763552216033214,cd4_treg,0.486714493389874,0.00873905432595515,0.00705482443530549,0.00277718469963196,1.3302416633719e-09,0.0846802557875006,0.173586402064706,0.486714493389874,cd8_exhausted,0.231703095381642,4.69573597467848e-05,7.25645291362183e-05,3.77675678542147e-08,0.00462512892869331,0.231703095381642
c_1_17_202,cd4t,0.99796859208364,0.00203140791635978,0.99796859208364,cd4t,cd4_th1,0.588277427860254,0.99796859208364,cd4_th1,0.588277427860254,0.00299468843714232,0.00398767554714028,0.0121736993813142,0.588277427860254,0.3147326288603,7.21132421082537e-05,0.0757303587553811,cd8_exhausted,0.00162750113424882,5.48331698438369e-08,0.000222087112489421,2.58340032684993e-10,0.000181764578111662,0.00162750113424882
c_1_17_205,cd8t,0.992778604031465,0.992778604031465,0.00722139596853518,cd8t,cd8_tem,0.686646703496016,0.992778604031465,cd4_th2,0.00312347106688347,0.000304760109440444,6.49976308148179e-05,0.00178168272483977,0.000292503966956332,0.00312347106688347,0.000401168753530946,0.00125281171606941,cd8_tem,0.686646703496016,0.00058359104699495,0.686646703496016,0.182770118978194,0.025823703912328,0.0969544865979323
c_1_17_211,cd8t,0.999811468207504,0.999811468207504,0.000188531792495461,cd8_exhausted,cd8_exhausted,0.978943091412874,0.978943091412874,cd4_treg,0.000180921289397063,6.60190429183988e-07,1.47510269276445e-07,6.33531552262649e-07,1.39776903762741e-06,4.54628392014853e-06,2.2521788989951e-07,0.000180921289397063,cd8_exhausted,0.978943091412874,0.000277023309473097,6.25078675185033e-05,0.0003176859507282,0.0202111596669101,0.978943091412874
c_1_17_219,cd8t,0.99999875263863,0.99999875263863,1.24736136997237e-06,cd8t,cd8_tem,0.266357749593213,0.99999875263863,cd4_th2,5.97800324981508e-07,3.39619018673668e-07,8.95087291212166e-08,3.1826392422088e-08,1.1735502786919e-07,5.97800324981508e-07,5.40172695629612e-09,6.58501499484062e-08,cd8_tem,0.266357749593213,0.113734706762763,0.266357749593213,0.1460290112674,0.245817655043514,0.228059629971742
c_1_17_223,cd4t,0.980542208324259,0.0194577916757407,0.980542208324259,cd4t,cd4_treg,0.674853490098219,0.980542208324259,cd4_treg,0.674853490098219,0.000669196934670114,0.00997506313530534,0.00878281255213499,8.94739780903623e-05,0.279773099175898,0.00639907244994255,0.674853490098219,cd8_exhausted,0.0191184841614174,2.75389253230276e-06,0.000218396298631333,1.13315088427272e-07,0.000118044008071249,0.0191184841614174
c_1_17_229,cd4t,0.997321839427774,0.00267816057222641,0.997321839427774,cd4_treg,cd4_treg,0.9383078865699,0.9383078865699,cd4_treg,0.9383078865699,0.00349185487396071,3.43248963913268e-07,6.33437432259594e-05,2.42803548040744e-05,0.0470570979340595,0.00837703270286002,0.9383078865699,cd8_exhausted,0.00265382593583196,3.63954202646962e-06,1.25430434230797e-07,1.90701256998076e-07,2.03789626767595e-05,0.00265382593583196
c_1_17_230,cd4t,0.99890362186292,0.00109637813708017,0.99890362186292,cd4_th1,cd4_th1,0.801097400994591,0.801097400994591,cd4_th1,0.801097400994591,1.35121668570281e-07,0.042874342572276,9.61035171334575e-06,0.801097400994591,0.0165055962144024,3.12360715524184e-06,0.138413413001113,cd8_exhausted,0.000863911399391351,7.45010665606904e-11,1.77632874107915e-06,1.50213662436386e-14,0.000230690334431648,0.000863911399391351
c_1_17_232,cd8t,0.993011154770744,0.993011154770744,0.0069888452292561,cd8t,cd8_tem,0.424492843198393,0.993011154770744,cd4_th1,0.00415228727557495,2.39081842650681e-05,0.00103754205689754,2.13602583894689e-05,0.00415228727557495,0.0014446125213071,0.000233404063772051,7.57308690499225e-05,cd8_tem,0.424492843198393,0.376714030836833,0.424492843198393,0.153322721901874,0.0351514500113619,0.00333010882228201
c_1_17_235,cd4t,0.925143805823875,0.0748561941761243,0.925143805823875,cd4t,cd4_th2,0.577310916960259,0.925143805823875,cd4_th2,0.577310916960259,0.00232201966483069,0.00183366473555937,0.00977917929913313,0.0115614138816083,0.577310916960259,0.0233229156288209,0.299013695653664,cd8_cytotoxic,0.0569269005477335,9.92628373800305e-07,1.21640901814073e-05,9.36336381395884e-09,0.0569269005477335,0.0179161275464717
c_1_17_264,cd8t,0.566019289916829,0.566019289916829,0.433980710083171,tmajor,cd8_tcm,0.307109175633932,0.566019289916829,cd4_tcm,0.19127044506375,0.119666379485432,0.000370591331431782,0.19127044506375,1.70069030124204e-06,0.0125546300333479,0.107200652926415,0.00291631055249263,cd8_tcm,0.307109175633932,0.00805550350988646,8.15594682590244e-05,0.307109175633932,0.249434333884848,0.00133871741990314
c_1_17_268,cd4t,0.993372325958414,0.00662767404158533,0.993372325958414,cd4_treg,cd4_treg,0.902015592514624,0.902015592514624,cd4_treg,0.902015592514624,0.00159798068914407,0.000352737977350015,0.00113631344466891,1.39189741586798e-06,0.0822159314743243,0.00605237796088764,0.902015592514624,cd8_exhausted,0.0038074944471322,6.00682521339287e-07,0.00243144033471972,1.75925636232082e-07,0.000387962651575847,0.0038074944471322
c_1_17_27,cd4t,0.989894448098021,0.0101055519019792,0.989894448098021,cd4t,cd4_th2,0.590784547772824,0.989894448098021,cd4_th2,0.590784547772824,0.000709363699380723,0.000412341824788521,0.00232439251059159,0.0148155239042007,0.590784547772824,0.0179309987924614,0.362917279593773,cd8_cytotoxic,0.00709350177180066,0.00123708291012338,2.87421157031797e-05,8.51888085757328e-05,0.00709350177180066,0.00166103629577624
c_1_17_270,cd8t,0.966696535615293,0.966696535615293,0.0333034643847074,cd8t,cd8_tem,0.353706773841535,0.966696535615293,cd4_tem,0.017079988999631,0.00299208401852699,0.017079988999631,0.000663426164316578,0.0099163103521657,5.87621682780344e-07,0.000526022685887683,0.00212504454249669,cd8_tem,0.353706773841535,0.00801571448354068,0.353706773841535,0.258977603208164,0.345909955354044,8.64887280100935e-05
c_1_17_271,cd4t,0.615754983253292,0.384245016746708,0.615754983253292,tmajor,cd4_tem,0.190612382635751,0.615754983253292,cd4_tem,0.190612382635751,0.00317465089097183,0.190612382635751,0.0103348345873848,0.0850047211862643,0.0165588528361492,0.154445657191294,0.155623883925476,cd8_exhausted,0.357305934962728,3.60220064934288e-06,0.0104198765991753,2.37778221818794e-09,0.0165156006063728,0.357305934962728
c_1_17_275,cd8t,0.999695295341516,0.999695295341516,0.000304704658484233,cd8t,cd8_cytotoxic,0.779904938463832,0.999695295341516,cd4_th1,0.000144664971214087,1.15591693196432e-08,2.34773555133873e-05,0.000135436169097159,0.000144664971214087,4.51037716193875e-11,3.11429518621948e-07,8.0312886788727e-07,cd8_cytotoxic,0.779904938463832,4.09185808149939e-05,0.219538950210125,2.59604715486078e-09,0.779904938463832,0.000210485490695948
c_1_17_278,cd4t,0.998728054609944,0.00127194539005582,0.998728054609944,cd4t,cd4_tem,0.575893222093139,0.998728054609944,cd4_tem,0.575893222093139,3.24855600730504e-05,0.575893222093139,0.000457536710202234,0.00727066930085804,0.00126511787457309,0.000128223514684624,0.413680799556414,cd8_naive,0.000876081613642648,0.000876081613642648,0.000185197813631364,3.32247685865907e-05,0.000173860544827752,3.58064936746195e-06
c_1_17_284,cd8t,0.999990095277905,0.999990095277905,9.90472209523891e-06,cd8t,cd8_exhausted,0.424977954618182,0.999990095277905,cd4_th17,5.65061585726295e-06,8.80890431432816e-08,1.29009498969832e-06,1.47817203939979e-06,1.07883480975601e-06,3.45672676631289e-08,5.65061585726295e-06,2.84348088315437e-07,cd8_exhausted,0.424977954618182,0.000426802982525404,0.347198750665664,0.0370896158225461,0.190296971188988,0.424977954618182
c_1_17_286,cd8t,0.987346166341088,0.987346166341088,0.0126538336589118,cd8t,cd8_cytotoxic,0.286908426102891,0.987346166341088,cd4_tem,0.0107525944633983,0.000788151422139797,0.0107525944633983,0.000147844058157896,0.000818697987755978,1.64103336633077e-06,3.77182433062529e-08,0.000144866975850249,cd8_cytotoxic,0.286908426102891,0.214608189720861,0.0207663492389125,0.214493979629637,0.286908426102891,0.250569221648788
c_1_17_291,cd4t,0.962081476277054,0.0379185237229465,0.962081476277054,cd4t,cd4_th2,0.700979740565902,0.962081476277054,cd4_th2,0.700979740565902,0.00202835214765857,0.0192170205056025,0.00411491786608225,0.201291184553253,0.700979740565902,0.00170492557929282,0.032745335059263,cd8_cytotoxic,0.0375577427055489,8.94751617226588e-07,9.06614158294652e-05,1.0749431253689e-07,0.0375577427055489,0.000269117355638352
c_1_17_295,cd4t,0.963739246596074,0.0362607534039258,0.963739246596074,cd4_treg,cd4_treg,0.832182464962337,0.832182464962337,cd4_treg,0.832182464962337,0.00722352872722,0.000223076532766711,0.0112860158492048,0.084032187730947,0.0277743638827952,0.00101760891080409,0.832182464962337,cd8_exhausted,0.0350184431593061,0.000197553849125906,2.89177415665452e-05,0.000519252305534404,0.00049658634839278,0.0350184431593061
c_1_17_296,cd4t,0.997970191912544,0.00202980808745641,0.997970191912544,cd4t,cd4_th17,0.609077263617982,0.997970191912544,cd4_th17,0.609077263617982,0.0047047878726141,0.00021004232938607,0.00013620659061125,1.05686286224993e-06,0.193845032510706,0.609077263617982,0.189995802128382,cd8_exhausted,0.00195257891174487,3.61388499833388e-08,6.12026411327298e-08,3.7003509416002e-11,7.71317972169189e-05,0.00195257891174487
